Arbeitstreffen;Computerwerkstatt;2016-05-05-19-00
Newbie-Treffen;Computerwerkstatt;2016-05-08-17-00
Newbie-Treffen;Pavillon Hannover;2016-05-12-18-00
Arbeitstreffen;Computerwerkstatt;2016-05-12-19-00
Arbeitstreffen;Computerwerkstatt;2016-05-19-19-00
Newbie-Treffen;Computerwerkstatt;2016-05-22-17-00
Arbeitstreffen;Computerwerkstatt;2016-05-26-19-00
