Arbeitstreffen;Computerwerkstatt;2016-01-07-19-00
Newbie-Treffen;Computerwerkstatt;2016-01-10-17-00
Arbeitstreffen;Computerwerkstatt;2016-01-14-19-00
Arbeitstreffen;Computerwerkstatt;2016-01-21-19-00
Newbie-Treffen;Computerwerkstatt;2016-01-24-17-00
Arbeitstreffen;Computerwerkstatt;2016-01-28-19-00
