Arbeitstreffen;Computerwerkstatt;2017-10-05-19-00
Arbeitstreffen;Computerwerkstatt;2017-10-12-19-00
Newbie-Treffen;Computerwerkstatt;2017-10-15-17-00
Arbeitstreffen;Computerwerkstatt;2017-10-19-19-00
Arbeitstreffen;Computerwerkstatt;2017-10-26-19-00
Newbie-Treffen;Computerwerkstatt;2017-10-29-17-00
