Freifunk-Treffen;Computerwerkstatt;2018-08-02-19-00
Freifunk-Treffen;Computerwerkstatt;2018-08-09-19-00
Freifunk-Treffen;Computerwerkstatt;2018-08-16-19-00
Freifunk-Treffen;Computerwerkstatt;2018-08-23-19-00
Freifunk-Treffen;Computerwerkstatt;2018-08-30-19-00
