Freifunk-Treffen;Computerwerkstatt;2018-10-04-19-00
Freifunk-Treffen;Computerwerkstatt;2018-10-11-19-00
Freifunk-Treffen;Computerwerkstatt;2018-10-18-19-00
Freifunk-Treffen;Computerwerkstatt;2018-10-25-19-00
