Arbeitstreffen;Computerwerkstatt;2017-06-01-19-00
Arbeitstreffen;Computerwerkstatt;2017-06-08-19-00
Newbie-Treffen;Computerwerkstatt;2017-06-11-17-00
Arbeitstreffen;Computerwerkstatt;2017-06-15-19-00
Arbeitstreffen;Computerwerkstatt;2017-06-22-19-00
Newbie-Treffen;Computerwerkstatt;2017-06-25-17-00
Arbeitstreffen;Computerwerkstatt;2017-06-29-19-00
